id,text,target
19303,"@USER Hallo please find the unroll here: Thread by @USER 1. Moore's failure to deal with the foul smear against him, is a good example of how the new rules could apply. The firs […]"" #FakeNews #MAGA URL See you soon. 🤖""",1
23502,@USER @USER Good luck 🤣  #MAGA #VoteRed URL,0
60929,@USER LOOK UP #Kavanaugh  STOP THIS SHIT!. #MAGA URL,1
67975,Here is an Awesome Video of Alex Jones invading Capitol Hill watch as he tells off the mainstream media #FakeNews #WednesdayWisdom #MAGA #Trump #vaxxed #readthebook #CDCWhistleblower #VaccineHolocaust @USER @USER @USER @USER @USER URL,0
90967,5.0 Star Review on SocialSurvey — Cristyn made my buying experience so easy and enjoyable! She is amazing!  by Lindsay P. for Cristyn Dyess URL URL,0
76070,@USER @USER @USER @USER @USER You guys (conservatives) are too nice. They would destroy you.,0
17549,@USER Me cuz I have none 😰,0
35559,#LeviStrauss takes stand on gun control #SanFrancisco #LEVISTRAUSS&amp;COMPANY #America #SaferTomorrowFund URL URL,0
29049,@USER 😂that zombie walk was a little scary. Remember when that zombie said he was going to eat Shon’s butt💀,1
36676,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Good evening Brenda ...I hardly see you ..hope all is well with you &amp; everyone ...🙌,0
11337,@USER  you are great on the Five. Can you stay in thst spot permanently?,0
54757,@USER Who do you think you are????????,0
18131,@USER Irresponsible for KTVU to stoke the hateful words that our demented Governor disrespectfully spews about the POTUS. Some people think that Jerry Brown is criminally liable for many of his actions as well. He is responsible for 10's of thousands of Oakland residents displacement.,0
80826,@USER I knew I wouldn’t like what he did but I never ever thought that every single Republican but sit by and let him do what he is doing now regarding everything that you mentioned in your tweet pretty,1
86356,@USER How far are you prepared to take this Roger?  I gather that this is a new antifa style ‘Hungerless Hunger Strike’  Would you consider actually not eating anything?,0
93849,@USER Not IMO,0
16755,@USER He knew the email were released earlier! Just pandering to his ignorant base,1
90857,@USER @USER how about gun control! That might be the trick.,0
33595,@USER Guess you are going to ignore what karmys are asking...  💀💀💀,0
93365,@USER Oh I never had any doubt.. Read all about the Dirty Wars too..He is a slovenly POS.. Jesuit who worships Satan..,1
37866,@USER Calling it something different still a PAC.  You are for  NO BORDERS= NO COUNTRY  HIGHER TAXES Gun control SOCIALIST REMOVING ICE YOU WORK FOR ILLEGALS FOR BRAC NO FAMILY TEXAS VALUES WE ARENT CALIFORNIA LIKE JONES U PPL DONT EVEN LIVE HERE. Stay in DC,1
58540,@USER @USER @USER Amen !!!,0
23352,@USER Antifa simply wants us to kill them. By the way. Most of us carry a back up. And a knife,1
83779,@USER @USER There's nothing more joyous than watching a snowflake cry especially when it's a google order follower.,0
19348,@USER I stand with you 🐕🇺🇸🇺🇸🇺🇸MAGA,0
11095,Ain’t getting no pussy huh? URL,1
13966,@USER @USER Occupy Wall Street.....where women got raped,1
72803,@USER you are a DISGRACE,1
33944,@USER Terrible man wouldn’t you say liberals. Just terrible.,0
91987,"#RebekahismOfTheDay #WednesdayWisdom  Liberals: There is no such thing as gender.""  Me: ""Really? Then tell me more about the wage gap.""""",0
96934,..and he is yet to get a call-up for senior team.. URL,0
28296,"@USER sadly, you blew it in this interview.  You are, or will be, bought.  You did not pass the litmus test"" for what a Real Progressive is....You have mistakenly alienated what's left of the Dem base, thanks to HRC,  and you need us, know it or not. URL",1
75968,@USER @USER Too bad Antifa crashes GOP townhalls.,1
26735,@USER You are my favorite bot ily,0
27932,@USER @USER Good lord.,0
17615,@USER Guilt by association i see. A great tactic by spineless anti-white liberals.,0
20694,@USER Foolish to think that,0
63235,#HanoiJane Fonda Campaigns for Gun Control Measure; Will it Backfire? -   Liberty Park Press URL,1
48013,@USER He don't seems happy just look at his eyes its like he is staring into ur souls,0
45972,@USER @USER You are Incredible,0
26221,@USER @USER @USER She is just so effortlessly funny 😍,0
77070,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Orwell was Antifa. :),0
87862,@USER Doct Tape Please!,0
50331,@USER You are a grown up,0
99766,@USER @USER @USER She is a complete idiot🤡😡,1
79310,@USER I bet he is 😕,0
45830,@USER Put me down for disagree. This never happened. This is akin to the violence of antifa. She appropriating the MeToo movement for the purpose of damaging a person.,0
74913,@USER I think he is trying to look like URL,0
60844,"@USER The important distinction here being Ex-attorney general"" ..so frankly Yasir..nobody gives a rats pyjamas what you think..now piss off and find another trough to wallow in..liberals are finished in Ontario.""",0
15485,@USER @USER And i can show you plenty of lefties like antifa getting pummeled like the weak punks they are lol,1
51831,@USER @USER @USER @USER @USER Alex it has been fantastic watching you race this season   Love how you pass and how determined you are every race . Thank you,0
10238,@USER Love u bitch,1
51617,@USER THIS IS SO FUCKINGNDBS FUNNYHEJS,1
98538,@USER help! I already have a verify account but when I try to use it it wants further details (passport) which I don’t have with me. So I phone instead and after two minutes of pointless messages it tells me you are busy and hang up!!! What rubbish service.,1
75354,@USER @USER @USER @USER @USER the cover and your hair are glorious,0
68683,@USER @USER Don't hold your breath. Biased media will just double down on conservatives. The public is slowly catching on.,0
16190,@USER @USER Wrong. @USER was a enthusiastic architect of devastating austerity along with the Tory's. The @USER did not have to abandon every principle they supposedly had to the @USER they could have let Cameron run a minority Government (as dId SNP) but CHOSE not to,0
20716,#WednesdayMotivation They should teach the type of governments for anyone who runs for public office. Most #liberal wants to give an illusion that we have a #democracy while they keep the power hidden.  Conservatives enjoy #representative government but like to take control.,0
23025,@USER @USER Anything against a conservative must be believed. Liberals get a pass.,0
90196,@USER @USER Love this! But also: my queen Lex has been speaking out on important issues like gun control and LGBTQ+ rights longgggg before Feb 14th. ❤️,0
48692,@USER @USER @USER You are such a lier and all for money. Nobody wants “ francoism” here in Spain! Except ppl like you and your fascists separatists friends to smoke screen all the money embezzlement here in Catalonia! Why all your friends are with Vlaams Belang? &amp;the Italian nazis? NAZI URL,1
15577,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why to the cowards not list ANTIFA on their profiles. Cowards or terrorist or both... I’ll go with both!,1
86668,@USER I didn't know football teams had private prisons. Thank you for providing this insight for me. Hopefully when he is released he will realize what he has done wrong and not do it again.,0
44496,21 things that make Australia a way better country than the US and I don’t even mention gun control URL URL,0
66518,"---The greatest predictors of political belief are high openness/low conscientiousness (for liberals) and low openness/high conscientiousness (for conservatives.) That's why the vast majority of artists,... URL",0
83927,@USER Booo.  Hooo hoo  who raised these spoiled brats ?,1
32504,@USER You are missing brains?,1
29347,"@USER @USER @USER @USER @USER Apparently the free market"" narrative isn't convenient today.  I'm so tired of hearing about free markets from conservatives who then turn around and pick winners and losers in the market.""",0
29303,@USER @USER No one is talking about Trump! What does this tweet have to do with him? You liberals are more obsessed with him than his own supporters.,0
82993,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are about to get on the map!  This Safety is legit! @USER @USER @USER @USER @USER  @USER,0
17590,@USER @USER Very disturbed by how this platform has become like a dictatorship from the Soviet state.,1
58318,@USER Bite your vicious tongue!!,1
87443,@USER I wouldn't be surprised.,0
99197,@USER 😂 😂 😂 You are delusional URL,1
93982,@USER @USER CALLING ALL CONSERVATIVES GET OUT AND VOTE FOR CRUZ!!!!MAGA!!🇺🇸🇺🇸,0
81322,@USER Luckily you’re in one of the safest @USER seats. It allows you to be flippant/dismissive when it comes to opposing views. Still not heard a cohesive alternative plan from you though... #brexitshambles,0
50038,@USER Congratulations! He is so adorable,0
